 0.2440675, 0.3740576
 1.0759468, 0.9928925
 0.5138169, 0.7222857
 0.2244159, 0.3452561
-0.3817260, 0.1682390
 0.7294706, 0.9110607
-0.3120639,-0.9999399
 1.9588650, 0.0645697
 2.3183138,-0.4794309
-0.5827924,-0.8727427
 1.4586252, 0.7515375
 0.1444746, 0.2249972
 0.3402228, 0.5093426
 2.1279832,-0.1996841
-2.1448197, 0.4777780
-2.0643535,-0.9989152
-2.3989080, 0.5653635
 1.6630992, 0.5048451
 1.3907838, 0.8174412
 1.8500607, 0.2333526
 2.3930917,-0.5789718
 1.4957928, 0.7117643
-0.1926032, 0.9917863
 1.4026459, 0.8065671
-1.9086279, 0.7480777
 0.6996051, 0.8907247
-1.7832336,-0.7414646
 2.2233446,-0.3436763
 0.1092416, 0.1707554
-0.4266903, 0.9633221
-1.1772219, 0.9668216
 1.3711684, 0.8347983
-0.2192483, 0.6981953
 0.3421697, 0.5119721
-2.4060510, 0.7035614
 0.5881775, 0.7979625
 0.5604786, 0.7709922
 0.5846700, 0.7946298
 2.2187404,-0.3368756
 0.9091015, 0.9898238
-0.7024605, 0.9301415
-0.3148402,-0.9982708
 0.9881560, 0.9998269
-2.1988726, 0.9594292
 0.8338336, 0.9661289
 0.8531893, 0.9735272
-1.4480872, 0.9648077
-1.8553685,-0.4736170
-0.9228582, 0.9330532
-0.6814461, 0.9884475
 0.3509839, 0.5238156
-0.3069924,-0.9904352
 2.4418692,-0.6396836
-1.9897759, 0.2541401
-1.4556162, 0.8981246
-1.6934524, 0.9888307
 0.7655416, 0.9329457
-1.2335420, 0.4019404
-0.1684461, 0.8875135
-1.2778720,-0.6446006
-1.7051521, 0.9031930
-1.9481243, 0.9645621
 0.7816479, 0.9417545
-1.8090852,-0.9963195
-1.5170882,-0.4163918
-0.6563741, 0.7093096
 1.6049661, 0.5814564
-2.0144936,-0.3562621
 1.6897245, 0.4683122
-2.0195080,-0.4708804
 2.3822973,-0.5650643
-0.1567440, 0.7158310
 2.3838054,-0.5670172
 0.5242276, 0.7334984
 1.1963179, 0.9528279
-2.3040610,-0.9775922
-1.0859652,-0.8310828
-1.8990172, 0.5676248
-1.0192990,-0.4662412
-1.9063614, 0.7090838
-0.9100841, 0.7718589
-0.4286850, 0.9755592
-2.1792625, 0.9786456
 0.9623606, 0.9982527
 0.3330073, 0.4995564
-1.1730525, 0.9347988
 0.1162403, 0.1815769
-2.0302974,-0.6899774
 0.3797325, 0.5617358
 2.1464810,-0.2280669
-0.9071552, 0.7230099
 0.8370519, 0.9674211
-1.8410107,-0.7540750
 1.0816360, 0.9917893
-1.0529695,-0.9714504
-1.5840432,-0.8569677
 0.4325647, 0.6283816
-2.3994623, 0.5767983
 1.6447001, 0.5295786
-2.4765226, 0.5564034
 0.8890827, 0.9848606
-1.1499601, 0.5869744
 1.1759701, 0.9620405
 2.3109427,-0.4692380
-1.2562343,-0.1560443
 0.3807867, 0.5631050
 0.4602097, 0.6615589
 0.3612595, 0.5374962
-1.3845918, 0.2387410
 2.2637451,-0.4025399
-0.2643731,-0.3534303
 1.7320434, 0.4085869
 0.9973964, 0.9999916
-1.0128152,-0.3165424
 1.5689891, 0.6264811
-0.5174713,-0.4251264
 1.9055160, 0.1478709
 0.4063644, 0.5958436
 1.9086768, 0.1429587
 0.9626580, 0.9982802
 1.1262714, 0.9803937
 0.0066219, 0.0104015
 2.2804182,-0.4263735
 0.7199510, 0.9047943
-0.3807248, 0.1433829
 0.5319661, 0.7417060
-2.4040340, 0.6666492
-0.9921259, 0.1966081
 0.8008677, 0.9514768
-1.0496120,-0.9479977
 0.5900771, 0.7997574
-0.3561565,-0.4560831
-1.8226297,-0.9677675
-1.0085884,-0.2141771
 0.3498246, 0.5222636
 0.4543638, 0.6546451
 0.3716262, 0.5511561
 0.7660041, 0.9332069
 0.7605164, 0.9300748
-0.3429078,-0.7219141
 1.9827330, 0.0271196
-0.6621906, 0.8044227
-0.3206754,-0.9789653
 1.9596168, 0.0633913
 1.5309699, 0.6718848
 1.0194429, 0.9995337
-1.9988656, 0.0285076
 2.0974131,-0.1524197
 1.0712065, 0.9937512
 2.4942350,-0.7006746
-1.7527585,-0.0692726
 1.8406303, 0.2477308
-1.6875353, 0.9999996
 0.5777978, 0.7880301
-1.8809001, 0.1477425
 1.7400411, 0.3970886
 1.5365948, 0.6653146
 0.3455037, 0.5164636
-0.4640835, 0.7849899
-2.1541650, 0.6690999
 0.9871439, 0.9997961
-0.2322866, 0.4306263
 1.1102780, 0.9850342
 1.8319116, 0.2609755
 2.3776075,-0.5589712
 1.7790167, 0.3401907
-2.4414296, 0.9951271
-0.7001097, 0.9502011
 1.1499528, 0.9723872
-1.6418516, 0.4109786
 0.1051830, 0.1644704
-2.2283101, 0.5185273
-1.5000174,-0.0004367
-2.4073910, 0.7270911
 1.4684885, 0.7412269
-1.3803766, 0.1347168
-0.7732416,-0.5514697
 2.1404065,-0.2187663
 1.0220720, 0.9993990
-2.3408054,-0.7574544
-1.6765292, 0.9622278
 0.6073920, 0.8157873
 0.3861429, 0.5700378
-1.3105359,-0.9987819
 2.1710700,-0.2654938
 0.5698298, 0.7802632
 0.1781640, 0.2762205
 0.4495499, 0.6489102
 1.1506101, 0.9721457
-0.9402750, 0.9975689
-0.5088947,-0.2216906
-1.4507813, 0.9448060
-1.5690350,-0.9865426
 2.2218619,-0.3414883
 1.1977540, 0.9521408
-0.0477060,-0.9316695
-1.3629269,-0.2987963
-1.2282176, 0.5205130
-2.2098542, 0.8462857
-0.3279169,-0.9258686
-0.9410206, 0.9960880
 0.9817174, 0.9995877
-0.6112408,-0.3389554
-1.6019816,-0.5467813
-2.3766064, 0.0403612
-2.1637518, 0.8271066
 0.8969639, 0.9869311
-0.2315158, 0.4480288
 0.1828961, 0.2833567
 1.9833565, 0.0261406
 2.4516947,-0.6514700
-1.4155151, 0.8511934
 0.8153910, 0.9582487
-1.1833881, 0.9946649
-2.3967450, 0.5197100
 1.2918933, 0.8967153
